country,year,womenJobCategory,womenPercents,menJobCategory,menPercents
Pakistan,2002,Agriculture,64.80000305,Agriculture,38.45000076
Pakistan,2003,Service,19.94000053,Service,40.45000076
Pakistan,2003,Industry,15.64999962,Industry,21.73999977
Pakistan,2003,Agriculture,64.41000366,Agriculture,37.81000137
Pakistan,2004,Service,18.78000069,Service,40.54000092
Pakistan,2004,Industry,15.35999966,Industry,21.60000038
Pakistan,2004,Agriculture,65.86000061,Agriculture,37.86000061
Pakistan,2005,Service,17.69000053,Service,40.61000061
Pakistan,2005,Industry,15.06000042,Industry,21.43000031
Pakistan,2005,Agriculture,67.25,Agriculture,37.95999908
Pakistan,2006,Service,16.02000046,Service,40.27999878
Pakistan,2006,Industry,14.86999989,Industry,22.03000069
Pakistan,2006,Agriculture,69.12000275,Agriculture,37.68999863
Pakistan,2007,Service,14.77000046,Service,40.04000092
Pakistan,2007,Industry,12.47000027,Industry,22.89999962
Pakistan,2007,Agriculture,72.76000214,Agriculture,37.06999969
Pakistan,2008,Service,12.63000011,Service,40.41999817
Pakistan,2008,Industry,12.01000023,Industry,21.98999977
Pakistan,2008,Agriculture,75.34999847,Agriculture,37.59000015
Pakistan,2009,Service,14.53999996,Service,40.91999817
Pakistan,2009,Industry,12.56999969,Industry,23.05999947
Pakistan,2009,Agriculture,72.88999939,Agriculture,36.02000046
Pakistan,2010,Service,14.39999962,Service,40.56000137
Pakistan,2010,Industry,11.51000023,Industry,23.97999954
Pakistan,2010,Agriculture,74.08999634,Agriculture,35.45999908
Pakistan,2011,Service,14.10999966,Service,40.18999863
Pakistan,2011,Industry,11.42000008,Industry,24.5
Pakistan,2011,Agriculture,74.47000122,Agriculture,35.31000137
Pakistan,2012,Service,13.89999962,Service,40.34000015
Pakistan,2012,Industry,11.27000046,Industry,25.25
Pakistan,2012,Agriculture,74.83000183,Agriculture,34.40999985
Pakistan,2013,Service,13.71000004,Service,40.45999908
Pakistan,2013,Industry,11.13000011,Industry,26.05999947
Pakistan,2013,Agriculture,75.16999817,Agriculture,33.49000168
Pakistan,2014,Service,13.85000038,Service,40.63999939
Pakistan,2014,Industry,12.94999981,Industry,25.57999992
Pakistan,2014,Agriculture,73.19999695,Agriculture,33.79000092
Pakistan,2015,Service,13.42000008,Service,40.81999969
Pakistan,2015,Industry,14.51000023,Industry,26.60000038
Pakistan,2015,Agriculture,72.08000183,Agriculture,32.56999969
Pakistan,2016,Service,12.69999981,Service,39.79000092
Pakistan,2016,Industry,14.06000042,Industry,26.11000061
Pakistan,2016,Agriculture,73.23999786,Agriculture,34.09999847
Pakistan,2017,Service,14.77999973,Service,41.27000046
Pakistan,2017,Industry,15.23999977,Industry,26.62000084
Pakistan,2017,Agriculture,69.98999786,Agriculture,32.11000061
Pakistan,2018,Service,17.11000061,Service,42.72999954
Pakistan,2018,Industry,16.46999931,Industry,27.12000084
Pakistan,2018,Agriculture,66.43000031,Agriculture,30.14999962
Pakistan,2019,Service,18.01000023,Service,43.24000168
Pakistan,2019,Industry,16.81999969,Industry,27.03000069
Pakistan,2019,Agriculture,65.18000031,Agriculture,29.73999977
Pakistan,2020,Service,0,Service,0
Pakistan,2020,Industry,0,Industry,0
Pakistan,2020,Agriculture,0,Agriculture,0
Pakistan,2021,Service,0,Service,0
Pakistan,2021,Industry,0,Industry,0
Pakistan,2021,Agriculture,0,Agriculture,0
Philippines,1990,Service,0,Service,0
Philippines,1990,Industry,0,Industry,0
Philippines,1990,Agriculture,0,Agriculture,0
Philippines,1991,Service,54.70000076,Service,32.13000107
Philippines,1991,Industry,13.27999973,Industry,15.09000015
Philippines,1991,Agriculture,32.02999878,Agriculture,52.77000046
Philippines,1992,Service,54.04999924,Service,31.48999977
Philippines,1992,Industry,13.71000004,Industry,15.30000019
Philippines,1992,Agriculture,32.25,Agriculture,53.22000122
Philippines,1993,Service,54.33000183,Service,31.32999992
Philippines,1993,Industry,13,Industry,15.01000023
Philippines,1993,Agriculture,32.66999817,Agriculture,53.65999985
Philippines,1994,Service,54.88999939,Service,31.55999947
Philippines,1994,Industry,13.10000038,Industry,15.35999966
Philippines,1994,Agriculture,32.00999832,Agriculture,53.08000183
Philippines,1995,Service,56.68999863,Service,32.63999939
Philippines,1995,Industry,13.18999958,Industry,15.80000019
Philippines,1995,Agriculture,30.12000084,Agriculture,51.54999924
Philippines,1996,Service,57.04000092,Service,33.38000107
Philippines,1996,Industry,12.30000019,Industry,16.32999992
Philippines,1996,Agriculture,30.67000008,Agriculture,50.29000092
Philippines,1997,Service,59.88000107,Service,35.38999939
Philippines,1997,Industry,12.68000031,Industry,17.70000076
Philippines,1997,Agriculture,27.44000053,Agriculture,46.90999985
Philippines,1998,Service,61.90999985,Service,36.65000153
Philippines,1998,Industry,12.52000046,Industry,17.86000061
Philippines,1998,Agriculture,25.56999969,Agriculture,45.49000168
Philippines,1999,Service,60.90999985,Service,36.49000168
Philippines,1999,Industry,12.57999992,Industry,17.05999947
Philippines,1999,Agriculture,26.51000023,Agriculture,46.45000076
Philippines,2000,Service,63.18999863,Service,37.06999969
Philippines,2000,Industry,13.02999973,Industry,17.61000061
Philippines,2000,Agriculture,23.79000092,Agriculture,45.31999969
Philippines,2001,Service,63.43999863,Service,37.27999878
Philippines,2001,Industry,12.39000034,Industry,17.72999954
Philippines,2001,Agriculture,24.17000008,Agriculture,44.99000168
Philippines,2002,Service,63.59000015,Service,37.33000183
Philippines,2002,Industry,11.77999973,Industry,17.98999977
Philippines,2002,Agriculture,24.62999916,Agriculture,44.68000031
Philippines,2003,Service,64.22000122,Service,37.91999817
Philippines,2003,Industry,11.64999962,Industry,18.04000092
Philippines,2003,Agriculture,24.12999916,Agriculture,44.02999878
Philippines,2004,Service,64.76000214,Service,38.47000122
Philippines,2004,Industry,11.5,Industry,18.09000015
Philippines,2004,Agriculture,23.73999977,Agriculture,43.43999863
Philippines,2005,Service,65.30999756,Service,39.00999832
Philippines,2005,Industry,11.35999966,Industry,18.05999947
Philippines,2005,Agriculture,23.34000015,Agriculture,42.93000031
Philippines,2006,Service,65.83999634,Service,39.41999817
Philippines,2006,Industry,11.19999981,Industry,18.26000023
Philippines,2006,Agriculture,22.95999908,Agriculture,42.31999969
Philippines,2007,Service,66.37000275,Service,39.79999924
Philippines,2007,Industry,11.03999996,Industry,18.60000038
Philippines,2007,Agriculture,22.59000015,Agriculture,41.59999847
Philippines,2008,Service,66.79000092,Service,40.16999817
Philippines,2008,Industry,10.84000015,Industry,18.54000092
Philippines,2008,Agriculture,22.37000084,Agriculture,41.29000092
Philippines,2009,Service,67.22000122,Service,40.31999969
Philippines,2009,Industry,10.57999992,Industry,18.62000084
Philippines,2009,Agriculture,22.20000076,Agriculture,41.06999969
Philippines,2010,Service,67.86000061,Service,40.83000183
Philippines,2010,Industry,10.48999977,Industry,19.05999947
Philippines,2010,Agriculture,21.64999962,Agriculture,40.11999893
Philippines,2011,Service,68.41999817,Service,41.52999878
Philippines,2011,Industry,10.22999954,Industry,18.53000069
Philippines,2011,Agriculture,21.35000038,Agriculture,39.95000076
Philippines,2012,Service,68.98999786,Service,42.02999878
Philippines,2012,Industry,10.06999969,Industry,18.61000061
Philippines,2012,Agriculture,20.94000053,Agriculture,39.36000061
Philippines,2013,Service,69.75,Service,42.81999969
Philippines,2013,Industry,10.13000011,Industry,19.07999992
Philippines,2013,Agriculture,20.12000084,Agriculture,38.09000015
Philippines,2014,Service,69.70999908,Service,43.15999985
Philippines,2014,Industry,10.09000015,Industry,19.75
Philippines,2014,Agriculture,20.20000076,Agriculture,37.09999847
Philippines,2015,Service,71.04000092,Service,43.81999969
Philippines,2015,Industry,10,Industry,20.26000023
Philippines,2015,Agriculture,18.95999908,Agriculture,35.91999817
Philippines,2016,Service,72.80999756,Service,44.74000168
Philippines,2016,Industry,9.949999809,Industry,22.13999939
Philippines,2016,Agriculture,17.23999977,Agriculture,33.13000107
Philippines,2017,Service,74.77999878,Service,44.88000107
Philippines,2017,Industry,9.890000343,Industry,23.44000053
Philippines,2017,Agriculture,15.32999992,Agriculture,31.68000031
Philippines,2018,Service,75.80999756,Service,44.58000183
Philippines,2018,Industry,9.829999924,Industry,24.87000084
Philippines,2018,Agriculture,14.35999966,Agriculture,30.54999924
Philippines,2019,Service,76.69000244,Service,46.24000168
Philippines,2019,Industry,9.699999809,Industry,25.06999969
Philippines,2019,Agriculture,13.60999966,Agriculture,28.70000076
Philippines,2020,Service,0,Service,0
Philippines,2020,Industry,0,Industry,0
Philippines,2020,Agriculture,0,Agriculture,0
Philippines,2021,Service,0,Service,0
Philippines,2021,Industry,0,Industry,0
Philippines,2021,Agriculture,0,Agriculture,0
Singapore,1990,Service,0,Service,0
Singapore,1990,Industry,0,Industry,0
Singapore,1990,Agriculture,0,Agriculture,0
Singapore,1991,Service,67.01999664,Service,63.06000137
Singapore,1991,Industry,32.86000061,Industry,36.56000137
Singapore,1991,Agriculture,0.119999997,Agriculture,0.379999995
Singapore,1992,Service,67.86000061,Service,63.34999847
Singapore,1992,Industry,32.06000137,Industry,36.18999863
Singapore,1992,Agriculture,0.090000004,Agriculture,0.460000008
Singapore,1993,Service,69.63999939,Service,63.58000183
Singapore,1993,Industry,30.30999947,Industry,36.06999969
Singapore,1993,Agriculture,0.050000001,Agriculture,0.360000014
Singapore,1994,Service,71.44999695,Service,64.18000031
Singapore,1994,Industry,28.40999985,Industry,35.41999817
Singapore,1994,Agriculture,0.129999995,Agriculture,0.400000006
Singapore,1995,Service,74.88999939,Service,65.01000214
Singapore,1995,Industry,25,Industry,34.66999817
Singapore,1995,Agriculture,0.119999997,Agriculture,0.319999993
Singapore,1996,Service,73.95999908,Service,66.81999969
Singapore,1996,Industry,25.94000053,Industry,32.93000031
Singapore,1996,Agriculture,0.100000001,Agriculture,0.25
Singapore,1997,Service,73.12000275,Service,66.44999695
Singapore,1997,Industry,26.79999924,Industry,33.31999969
Singapore,1997,Agriculture,0.090000004,Agriculture,0.239999995
Singapore,1998,Service,74.51000214,Service,66.73000336
Singapore,1998,Industry,25.40999985,Industry,33.02999878
Singapore,1998,Agriculture,0.079999998,Agriculture,0.239999995
Singapore,1999,Service,74.88999939,Service,67.45999908
Singapore,1999,Industry,25.03000069,Industry,32.31999969
Singapore,1999,Agriculture,0.079999998,Agriculture,0.230000004
Singapore,2000,Service,76.94999695,Service,68.69999695
Singapore,2000,Industry,22.97999954,Industry,31.09000015
Singapore,2000,Agriculture,0.07,Agriculture,0.209999993
Singapore,2001,Service,78.83999634,Service,69.72000122
Singapore,2001,Industry,21.09000015,Industry,30.06999969
Singapore,2001,Agriculture,0.07,Agriculture,0.209999993
Singapore,2002,Service,79.11000061,Service,70.52999878
Singapore,2002,Industry,20.82999992,Industry,29.27000046
Singapore,2002,Agriculture,0.07,Agriculture,0.200000003
Singapore,2003,Service,79.27999878,Service,70.45999908
Singapore,2003,Industry,20.65999985,Industry,29.34000015
Singapore,2003,Agriculture,0.07,Agriculture,0.189999998
Singapore,2004,Service,80.18000031,Service,71.45999908
Singapore,2004,Industry,19.75,Industry,28.35000038
Singapore,2004,Agriculture,0.059999999,Agriculture,0.189999998
Singapore,2005,Service,82.36000061,Service,73.62000275
Singapore,2005,Industry,17.57999992,Industry,26.20000076
Singapore,2005,Agriculture,0.059999999,Agriculture,0.180000007
Singapore,2006,Service,82.55000305,Service,72.58999634
Singapore,2006,Industry,17.39999962,Industry,27.23999977
Singapore,2006,Agriculture,0.059999999,Agriculture,0.170000002
Singapore,2007,Service,82.12999725,Service,72.41000366
Singapore,2007,Industry,17.81999969,Industry,27.42000008
Singapore,2007,Agriculture,0.050000001,Agriculture,0.170000002
Singapore,2008,Service,82.76999664,Service,71.62999725
Singapore,2008,Industry,17.18000031,Industry,28.20000076
Singapore,2008,Agriculture,0.050000001,Agriculture,0.170000002
Singapore,2009,Service,83.48999786,Service,72.12999725
Singapore,2009,Industry,16.45999908,Industry,27.71999931
Singapore,2009,Agriculture,0.050000001,Agriculture,0.159999996
Singapore,2010,Service,84.59999847,Service,73.62000275
Singapore,2010,Industry,15.35000038,Industry,26.21999931
Singapore,2010,Agriculture,0.050000001,Agriculture,0.150000006
Singapore,2011,Service,85.47000122,Service,74.66999817
Singapore,2011,Industry,14.48999977,Industry,25.19000053
Singapore,2011,Agriculture,0.039999999,Agriculture,0.150000006
Singapore,2012,Service,85.41999817,Service,75.23000336
Singapore,2012,Industry,14.53999996,Industry,24.62999916
Singapore,2012,Agriculture,0.039999999,Agriculture,0.140000001
Singapore,2013,Service,85.36000061,Service,76.36000061
Singapore,2013,Industry,14.60000038,Industry,23.5
Singapore,2013,Agriculture,0.039999999,Agriculture,0.140000001
Singapore,2014,Service,87.62000275,Service,78.36000061
Singapore,2014,Industry,12.35000038,Industry,21.51000023
Singapore,2014,Agriculture,0.039999999,Agriculture,0.119999997
Singapore,2015,Service,87.75,Service,78.81999969
Singapore,2015,Industry,12.22000027,Industry,21.06999969
Singapore,2015,Agriculture,0.029999999,Agriculture,0.109999999
Singapore,2016,Service,88.09999847,Service,79.47000122
Singapore,2016,Industry,11.88000011,Industry,20.44000053
Singapore,2016,Agriculture,0.02,Agriculture,0.090000004
Singapore,2017,Service,88.38999939,Service,80.04000092
Singapore,2017,Industry,11.59000015,Industry,19.87000084
Singapore,2017,Agriculture,0.029999999,Agriculture,0.090000004
Singapore,2018,Service,88.66000366,Service,80.58000183
Singapore,2018,Industry,11.31999969,Industry,19.34000015
Singapore,2018,Agriculture,0.02,Agriculture,0.079999998
Singapore,2019,Service,89.01000214,Service,81.12000275
Singapore,2019,Industry,10.97999954,Industry,18.82999992
Singapore,2019,Agriculture,0.01,Agriculture,0.050000001
Singapore,2020,Service,0,Service,0
Singapore,2020,Industry,0,Industry,0
Singapore,2020,Agriculture,0,Agriculture,0
Singapore,2021,Service,0,Service,0
Singapore,2021,Industry,0,Industry,0
Singapore,2021,Agriculture,0,Agriculture,0
Sri Lanka,1990,Service,0,Service,0
Sri Lanka,1990,Industry,0,Industry,0
Sri Lanka,1990,Agriculture,0,Agriculture,0
Sri Lanka,1991,Service,24.36000061,Service,33.40000153
Sri Lanka,1991,Industry,31.68000031,Industry,24.27000046
Sri Lanka,1991,Agriculture,43.95999908,Agriculture,42.33000183
Sri Lanka,1992,Service,29.02000046,Service,37.52999878
Sri Lanka,1992,Industry,23.27000046,Industry,18.62000084
Sri Lanka,1992,Agriculture,47.70999908,Agriculture,43.84000015
Sri Lanka,1993,Service,32.63999939,Service,40.56000137
Sri Lanka,1993,Industry,23.40999985,Industry,20.19000053
Sri Lanka,1993,Agriculture,43.95000076,Agriculture,39.25
Sri Lanka,1994,Service,26.78000069,Service,40
Sri Lanka,1994,Industry,26.64999962,Industry,17.23999977
Sri Lanka,1994,Agriculture,46.56999969,Agriculture,42.75
Sri Lanka,1995,Service,28.01000023,Service,38.88000107
Sri Lanka,1995,Industry,29.70999908,Industry,22.71999931
Sri Lanka,1995,Agriculture,42.27999878,Agriculture,38.40000153
Sri Lanka,1996,Service,34.27000046,Service,42.79999924
Sri Lanka,1996,Industry,24.95999908,Industry,22.54999924
Sri Lanka,1996,Agriculture,40.77000046,Agriculture,34.65999985
Sri Lanka,1997,Service,30.04999924,Service,39.88999939
Sri Lanka,1997,Industry,24.93000031,Industry,24.05999947
Sri Lanka,1997,Agriculture,45.02000046,Agriculture,36.04999924
Sri Lanka,1998,Service,27.61000061,Service,37.61000061
Sri Lanka,1998,Industry,22.68000031,Industry,23.28000069
Sri Lanka,1998,Agriculture,49.70999908,Agriculture,39.11999893
Sri Lanka,1999,Service,28.18000031,Service,37.77999878
Sri Lanka,1999,Industry,23.04999924,Industry,23.38999939
Sri Lanka,1999,Agriculture,48.77000046,Agriculture,38.83000183
Sri Lanka,2000,Service,29,Service,38.34000015
Sri Lanka,2000,Industry,23.43000031,Industry,23.69000053
Sri Lanka,2000,Agriculture,47.58000183,Agriculture,37.97999954
Sri Lanka,2001,Service,29.88999939,Service,38.65000153
Sri Lanka,2001,Industry,23.40999985,Industry,23.37000084
Sri Lanka,2001,Agriculture,46.68999863,Agriculture,37.97999954
Sri Lanka,2002,Service,30.86000061,Service,39.25999832
Sri Lanka,2002,Industry,23.46999931,Industry,23.37000084
Sri Lanka,2002,Agriculture,45.65999985,Agriculture,37.36999893
Sri Lanka,2003,Service,31.65999985,Service,39.70000076
Sri Lanka,2003,Industry,23.80999947,Industry,23.64999962
Sri Lanka,2003,Agriculture,44.52999878,Agriculture,36.65999985
Sri Lanka,2004,Service,32.52000046,Service,40.13999939
Sri Lanka,2004,Industry,24.14999962,Industry,23.92000008
Sri Lanka,2004,Agriculture,43.33000183,Agriculture,35.93999863
Sri Lanka,2005,Service,33.38000107,Service,40.56999969
Sri Lanka,2005,Industry,24.54999924,Industry,24.31999969
Sri Lanka,2005,Agriculture,42.08000183,Agriculture,35.11000061
Sri Lanka,2006,Service,34.36000061,Service,41.08000183
Sri Lanka,2006,Industry,24.92000008,Industry,24.85000038
Sri Lanka,2006,Agriculture,40.72000122,Agriculture,34.06999969
Sri Lanka,2007,Service,35.29999924,Service,41.50999832
Sri Lanka,2007,Industry,25.21999931,Industry,25.26000023
Sri Lanka,2007,Agriculture,39.47999954,Agriculture,33.22999954
Sri Lanka,2008,Service,36.25999832,Service,41.91999817
Sri Lanka,2008,Industry,25.54000092,Industry,25.62000084
Sri Lanka,2008,Agriculture,38.20000076,Agriculture,32.45999908
Sri Lanka,2009,Service,37.22000122,Service,42.34999847
Sri Lanka,2009,Industry,25.79999924,Industry,25.86000061
Sri Lanka,2009,Agriculture,36.97999954,Agriculture,31.79000092
Sri Lanka,2010,Service,37.38000107,Service,45.09000015
Sri Lanka,2010,Industry,25.79999924,Industry,25.43000031
Sri Lanka,2010,Agriculture,36.81999969,Agriculture,29.48999977
Sri Lanka,2011,Service,38.77999878,Service,44.68000031
Sri Lanka,2011,Industry,25.87999916,Industry,25.73999977
Sri Lanka,2011,Agriculture,35.34000015,Agriculture,29.57999992
Sri Lanka,2012,Service,40.11000061,Service,44.22000122
Sri Lanka,2012,Industry,26.06999969,Industry,26.06999969
Sri Lanka,2012,Agriculture,33.81999969,Agriculture,29.70000076
Sri Lanka,2013,Service,40.90999985,Service,45.18999863
Sri Lanka,2013,Industry,25.31999969,Industry,26.34000015
Sri Lanka,2013,Agriculture,33.77000046,Agriculture,28.46999931
Sri Lanka,2014,Service,41.58000183,Service,46.36999893
Sri Lanka,2014,Industry,26.14999962,Industry,26.42000008
Sri Lanka,2014,Agriculture,32.27000046,Agriculture,27.21999931
Sri Lanka,2015,Service,42.22999954,Service,47.22999954
Sri Lanka,2015,Industry,25.45000076,Industry,25.93000031
Sri Lanka,2015,Agriculture,32.33000183,Agriculture,26.84000015
Sri Lanka,2016,Service,44.02999878,Service,47.75
Sri Lanka,2016,Industry,25.54999924,Industry,26.80999947
Sri Lanka,2016,Agriculture,30.42000008,Agriculture,25.44000053
Sri Lanka,2017,Service,43.41999817,Service,46.59000015
Sri Lanka,2017,Industry,27.22999954,Industry,29
Sri Lanka,2017,Agriculture,29.35000038,Agriculture,24.42000008
Sri Lanka,2018,Service,45.50999832,Service,47.09999847
Sri Lanka,2018,Industry,26.03000069,Industry,28.90999985
Sri Lanka,2018,Agriculture,28.45999908,Agriculture,23.98999977
Sri Lanka,2019,Service,46.5,Service,47.47999954
Sri Lanka,2019,Industry,25.87000084,Industry,28.88999939
Sri Lanka,2019,Agriculture,27.62999916,Agriculture,23.62999916
Sri Lanka,2020,Service,0,Service,0
Sri Lanka,2020,Industry,0,Industry,0
Sri Lanka,2020,Agriculture,0,Agriculture,0
Sri Lanka,2021,Service,0,Service,0
Sri Lanka,2021,Industry,0,Industry,0
Sri Lanka,2021,Agriculture,0,Agriculture,0
Thailand,1990,Service,0,Service,0
Thailand,1990,Industry,0,Industry,0
Thailand,1990,Agriculture,0,Agriculture,0
Thailand,1991,Service,25.46999931,Service,23.20999908
Thailand,1991,Industry,13.71000004,Industry,16.84000015
Thailand,1991,Agriculture,60.81999969,Agriculture,59.95000076
Thailand,1992,Service,24.59000015,Service,22.29999924
Thailand,1992,Industry,13.31999969,Industry,17.76000023
Thailand,1992,Agriculture,62.09000015,Agriculture,59.95000076
Thailand,1993,Service,27.36000061,Service,24.34000015
Thailand,1993,Industry,15.14000034,Industry,19.47999954
Thailand,1993,Agriculture,57.50999832,Agriculture,56.18000031
Thailand,1994,Service,27.57999992,Service,24.70999908
Thailand,1994,Industry,15.39000034,Industry,20.12999916
Thailand,1994,Agriculture,57.02999878,Agriculture,55.15999985
Thailand,1995,Service,29.43000031,Service,27.29000092
Thailand,1995,Industry,17.12999916,Industry,21.94000053
Thailand,1995,Agriculture,53.43999863,Agriculture,50.77999878
Thailand,1996,Service,30.89999962,Service,27.68000031
Thailand,1996,Industry,17.52000046,Industry,23.54999924
Thailand,1996,Agriculture,51.59000015,Agriculture,48.77999878
Thailand,1997,Service,31.64999962,Service,28.45999908
Thailand,1997,Industry,16.86000061,Industry,22.15999985
Thailand,1997,Agriculture,51.49000168,Agriculture,49.38000107
Thailand,1998,Service,34.09999847,Service,28.44000053
Thailand,1998,Industry,15.81000042,Industry,19.29999924
Thailand,1998,Agriculture,50.09000015,Agriculture,52.25999832
Thailand,1999,Service,36.06999969,Service,30.62000084
Thailand,1999,Industry,16.96999931,Industry,19.54999924
Thailand,1999,Agriculture,46.97000122,Agriculture,49.83000183
Thailand,2000,Service,35.13999939,Service,29.68000031
Thailand,2000,Industry,17.30999947,Industry,20.47999954
Thailand,2000,Agriculture,47.54999924,Agriculture,49.84000015
Thailand,2001,Service,37.91999817,Service,32.79999924
Thailand,2001,Industry,18.40999985,Industry,19.18000031
Thailand,2001,Agriculture,43.66999817,Agriculture,48.02000046
Thailand,2002,Service,39.25,Service,33.70000076
Thailand,2002,Industry,19.18000031,Industry,20.54000092
Thailand,2002,Agriculture,41.56999969,Agriculture,45.75
Thailand,2003,Service,40.63000107,Service,34.5
Thailand,2003,Industry,20.02000046,Industry,21.94000053
Thailand,2003,Agriculture,39.34999847,Agriculture,43.56000137
Thailand,2004,Service,42.09999847,Service,35.47999954
Thailand,2004,Industry,20.80999947,Industry,23.38999939
Thailand,2004,Agriculture,37.09000015,Agriculture,41.13000107
Thailand,2005,Service,41.09000015,Service,37.13000107
Thailand,2005,Industry,22.18000031,Industry,22.54999924
Thailand,2005,Agriculture,36.72999954,Agriculture,40.31999969
Thailand,2006,Service,41.95999908,Service,35.16999817
Thailand,2006,Industry,20.35000038,Industry,23.29000092
Thailand,2006,Agriculture,37.68999863,Agriculture,41.54000092
Thailand,2007,Service,42.15999985,Service,35.5
Thailand,2007,Industry,20.29999924,Industry,23.29000092
Thailand,2007,Agriculture,37.54999924,Agriculture,41.20999908
Thailand,2008,Service,42.91999817,Service,35.81000137
Thailand,2008,Industry,19.5,Industry,22.60000038
Thailand,2008,Agriculture,37.58000183,Agriculture,41.59000015
Thailand,2009,Service,44.68999863,Service,36.45000076
Thailand,2009,Industry,18.76000023,Industry,22.48999977
Thailand,2009,Agriculture,36.54999924,Agriculture,41.06000137
Thailand,2010,Service,45.74000168,Service,37.18999863
Thailand,2010,Industry,18.20999908,Industry,22.70999908
Thailand,2010,Agriculture,36.06000137,Agriculture,40.09999847
Thailand,2011,Service,44.02999878,Service,35.66999817
Thailand,2011,Industry,16.77000046,Industry,21.76000023
Thailand,2011,Agriculture,39.20000076,Agriculture,42.56999969
Thailand,2012,Service,42.13999939,Service,34.50999832
Thailand,2012,Industry,17.5,Industry,21.81999969
Thailand,2012,Agriculture,40.36999893,Agriculture,43.66999817
Thailand,2013,Service,43.18000031,Service,33.66999817
Thailand,2013,Industry,17.56999969,Industry,22.47999954
Thailand,2013,Agriculture,39.25,Agriculture,43.84999847
Thailand,2014,Service,48.25,Service,38.68999863
Thailand,2014,Industry,20.60000038,Industry,25.95999908
Thailand,2014,Agriculture,31.14999962,Agriculture,35.34999847
Thailand,2015,Service,49.38999939,Service,39.54999924
Thailand,2015,Industry,20.79000092,Industry,26.11000061
Thailand,2015,Agriculture,29.81999969,Agriculture,34.34999847
Thailand,2016,Service,51.06999969,Service,40.20000076
Thailand,2016,Industry,20.52000046,Industry,26.32999992
Thailand,2016,Agriculture,28.42000008,Agriculture,33.47000122
Thailand,2017,Service,51.65000153,Service,40.70999908
Thailand,2017,Industry,19.87000084,Industry,25.34000015
Thailand,2017,Agriculture,28.48999977,Agriculture,33.93999863
Thailand,2018,Service,50.84999847,Service,40.20999908
Thailand,2018,Industry,19.96999931,Industry,25.18000031
Thailand,2018,Agriculture,29.19000053,Agriculture,34.61000061
Thailand,2019,Service,51.97000122,Service,40.5
Thailand,2019,Industry,19.76000023,Industry,25.43000031
Thailand,2019,Agriculture,28.27000046,Agriculture,34.06999969
Thailand,2020,Service,0,Service,0
Thailand,2020,Industry,0,Industry,0
Thailand,2020,Agriculture,0,Agriculture,0
Thailand,2021,Service,0,Service,0
Thailand,2021,Industry,0,Industry,0
Thailand,2021,Agriculture,0,Agriculture,0
Vietnam,1990,Service,0,Service,0
Vietnam,1990,Industry,0,Industry,0
Vietnam,1990,Agriculture,0,Agriculture,0
Vietnam,1991,Service,20.34000015,Service,17.71999931
Vietnam,1991,Industry,8.779999733,Industry,11.38000011
Vietnam,1991,Agriculture,70.87000275,Agriculture,70.88999939
Vietnam,1992,Service,21.02000046,Service,18.29000092
Vietnam,1992,Industry,9.100000381,Industry,11.97999954
Vietnam,1992,Agriculture,69.88999939,Agriculture,69.73000336
Vietnam,1993,Service,21.61000061,Service,18.72999954
Vietnam,1993,Industry,9.409999847,Industry,12.68999958
Vietnam,1993,Agriculture,68.98000336,Agriculture,68.58000183
Vietnam,1994,Service,22.23999977,Service,19.26000023
Vietnam,1994,Industry,9.619999886,Industry,13.21000004
Vietnam,1994,Agriculture,68.13999939,Agriculture,67.52999878
Vietnam,1995,Service,22.76000023,Service,19.76000023
Vietnam,1995,Industry,9.819999695,Industry,13.71000004
Vietnam,1995,Agriculture,67.41999817,Agriculture,66.54000092
Vietnam,1996,Service,22.95000076,Service,20.02000046
Vietnam,1996,Industry,10.13000011,Industry,14.26000023
Vietnam,1996,Agriculture,66.93000031,Agriculture,65.72000122
Vietnam,1997,Service,23.57999992,Service,20.57999992
Vietnam,1997,Industry,10.39999962,Industry,14.84000015
Vietnam,1997,Agriculture,66.01999664,Agriculture,64.58000183
Vietnam,1998,Service,25.27000046,Service,22.12999916
Vietnam,1998,Industry,9.130000114,Industry,13.89000034
Vietnam,1998,Agriculture,65.59999847,Agriculture,63.97999954
Vietnam,1999,Service,24.70999908,Service,21.44000053
Vietnam,1999,Industry,9.840000153,Industry,14.01000023
Vietnam,1999,Agriculture,65.44999695,Agriculture,64.55999756
Vietnam,2000,Service,23.60000038,Service,21.09000015
Vietnam,2000,Industry,10.11999989,Industry,14.61999989
Vietnam,2000,Agriculture,66.27999878,Agriculture,64.29000092
Vietnam,2001,Service,23.88999939,Service,20.46999931
Vietnam,2001,Industry,11.14999962,Industry,16.44000053
Vietnam,2001,Agriculture,64.95999908,Agriculture,63.09000015
Vietnam,2002,Service,25.17000008,Service,21.48999977
Vietnam,2002,Industry,11.69999981,Industry,17.48999977
Vietnam,2002,Agriculture,63.13000107,Agriculture,61.02999878
Vietnam,2003,Service,25.31999969,Service,22.61000061
Vietnam,2003,Industry,12.97000027,Industry,19.60000038
Vietnam,2003,Agriculture,61.70999908,Agriculture,57.79000092
Vietnam,2004,Service,26.28000069,Service,23.34000015
Vietnam,2004,Industry,13.72999954,Industry,20.70999908
Vietnam,2004,Agriculture,59.99000168,Agriculture,55.95999908
Vietnam,2005,Service,28.26000023,Service,24.73999977
Vietnam,2005,Industry,14.77999973,Industry,22.39999962
